user,dataID,filename,Question_1_1_1,Question_1_2_1,Question_1_2_2,Question_1_3_1,Question_2_1_1,Question_2_2_1,Question_3_1_1,Question_3_2_1,Question_3_3_1,Question_4_1_1,Question_4_2_1,Question_4_3_1,Question_5_1_1,Question_5_2_1,Question_5_3_1,Question_5_4_1,Question_5_5_1,Question_6_1_1,Question_6_2_1,Question_6_3_1,Question_6_4_1,Question_6_5_1,Question_7_1_1,Question_7_2_1,Question_7_3_1,Question_8_1_1,Question_8_2_1,Question_9_1_1,work_length,message
70,86164079,Schubert_D960_mv3_8bars_9_17.wav,4,4.0,3.0,3.0,5,2,4,5,3,2,6,3,3,2,4,4,6,4,5,5,3,4,5,6,5,6,6,6,45,
121,86164082,Schubert_D960_mv3_8bars_8_17.wav,5,2.0,4.0,5.0,6,6,6,4,4,2,6,2,4,5,5,5,5,3,5,3,4,5,2,4,4,4,4,5,45,
121,86164084,Schubert_D960_mv3_8bars_6_19.wav,2,6.0,2.0,2.0,6,2,2,5,2,6,2,2,5,6,2,3,3,3,3,3,4,3,2,3,4,4,4,3,45,
121,86164086,Schubert_D960_mv3_8bars_3_01.wav,2,2.0,2.0,2.0,6,5,5,3,3,3,4,2,3,5,3,3,3,3,5,3,4,3,2,4,4,4,4,3,43,
70,86164087,Schubert_D960_mv3_8bars_6_35.wav,5,4.0,4.0,5.0,5,4,3,5,6,2,5,3,3,3,4,4,6,4,4,5,4,4,5,6,5,3,5,7,40,
121,86164090,Schubert_D960_mv3_8bars_Score_09.wav,5,3.0,3.0,5.0,5,5,5,3,3,3,5,2,3,5,3,4,4,3,5,3,4,3,2,4,4,4,4,3,41,
121,86164093,Schubert_D960_mv3_8bars_3_03.wav,6,4.0,3.0,6.0,6,2,3,3,3,3,4,2,4,6,3,5,4,3,5,3,4,5,2,3,4,4,4,5,45,
70,86164094,Schubert_D960_mv2_16bars_0_09.wav,4,5.0,3.0,3.0,4,2,2,5,3,3,5,5,2,2,4,5,6,6,4,6,5,3,6,6,5,3,3,4,130,
121,86164097,Schubert_D960_mv3_8bars_12_30.wav,2,6.0,2.0,2.0,6,2,2,6,2,6,2,2,6,5,2,2,2,3,2,3,5,2,2,3,4,4,4,2,45,
121,86164101,Schubert_D960_mv3_8bars_3_10.wav,2,2.0,2.0,2.0,6,6,6,3,3,2,5,2,2,6,4,5,5,2,6,2,4,5,2,4,4,5,5,5,44,
121,86164107,Schubert_D960_mv3_8bars_2_24.wav,2,2.0,3.0,2.0,4,3,4,3,3,3,3,3,3,4,4,4,4,4,5,3,4,3,4,4,4,4,4,4,45,
70,86164116,Schubert_D960_mv3_8bars_12_26.wav,5,5.0,3.0,3.0,5,3,3,5,3,6,3,3,4,4,3,3,6,4,2,3,5,3,5,5,5,3,3,3,45,
70,86164128,Schubert_D960_mv3_8bars_3_32.wav,1,1.0,2.0,1.0,6,5,5,2,3,2,6,3,2,3,6,5,6,2,4,3,2,4,3,3,4,6,5,7,40,
70,86164136,Schubert_D960_mv3_8bars_6_05.wav,6,3.0,0.0,6.0,5,5,3,4,2,5,3,3,5,5,4,5,3,3,5,3,5,6,3,3,3,6,6,6,40,
70,86164142,Schubert_D960_mv2_16bars_3_01.wav,6,2.0,0.0,6.0,5,3,6,2,2,5,3,5,5,3,5,6,3,6,3,4,6,5,6,5,6,3,5,2,100,
70,86164152,Schubert_D960_mv3_8bars_4_11.wav,3,3.0,3.0,3.0,5,4,4,5,2,3,5,3,4,5,3,4,3,3,5,3,5,6,3,4,4,5,6,6,45,
121,86164156,Schubert_D960_mv3_8bars_0_02.wav,5,3.0,3.0,5.0,5,3,3,5,3,3,3,2,2,6,4,5,5,2,5,3,4,4,2,4,4,4,4,4,45,
71,86164160,Schubert_D960_mv3_8bars_0_31.wav,5,3.0,4.0,6.0,4,4,7,1,7,3,4,3,3,4,4,5,6,4,5,4,3,5,4,5,5,5,6,5,129,
70,86164165,Schubert_D960_mv3_16bars_12_08.wav,4,6.0,2.0,3.0,5,3,3,5,2,3,4,3,2,2,4,4,5,4,3,3,2,4,3,4,4,5,6,6,50,
71,86164169,Schubert_D960_mv3_8bars_Score_25.wav,2,2.0,5.0,5.0,3,4,7,1,7,3,5,4,3,4,5,5,5,4,5,4,3,5,5,5,5,6,6,5,144,
70,86164177,Schubert_D960_mv3_8bars_12_36.wav,4,6.0,2.0,3.0,5,3,3,5,2,5,3,3,5,5,3,3,5,4,3,3,5,3,3,4,4,5,5,5,45,
71,86164186,Schubert_D960_mv3_8bars_5_26.wav,6,2.0,7.0,7.0,6,6,7,1,7,2,6,5,3,4,5,6,6,5,6,4,2,7,5,6,7,7,7,6,119,
70,86164188,Schubert_D960_mv3_8bars_10_18.wav,3,6.0,3.0,3.0,5,2,3,3,3,3,5,2,3,3,4,4,6,4,3,3,5,3,3,3,3,3,4,3,45,
71,86164195,Schubert_D960_mv2_16bars_3_08.wav,6,2.0,3.0,7.0,4,7,5,5,2,2,6,6,5,3,6,7,6,6,7,4,2,7,6,7,7,7,7,6,175,
70,86164197,Schubert_D960_mv3_8bars_4_01.wav,5,3.0,5.0,6.0,5,5,4,5,2,6,3,3,5,5,3,4,3,3,3,3,5,3,3,3,3,3,3,3,45,
70,86164206,Schubert_D960_mv3_8bars_10_10.wav,3,6.0,2.0,3.0,5,2,3,3,3,5,3,2,5,5,2,2,3,3,3,3,5,3,2,3,3,5,5,4,45,
71,86164208,Schubert_D960_mv3_8bars_5_31.wav,2,2.0,6.0,6.0,6,6,7,1,7,2,6,4,2,4,4,6,6,2,6,4,2,6,3,3,4,6,6,6,114,
71,86164216,Schubert_D960_mv3_8bars_7_18.wav,5,2.0,6.0,6.0,5,5,3,7,2,2,5,5,3,4,5,6,6,3,5,4,3,5,4,5,5,6,6,5,118,
71,86164219,Schubert_D960_mv3_8bars_12_16.wav,5,5.0,2.0,3.0,2,3,1,5,5,5,3,3,6,5,3,3,3,4,3,6,5,3,4,4,4,3,3,4,147,
71,86164229,Schubert_D960_mv3_16bars_5_07.wav,2,2.0,5.0,5.0,3,3,3,4,4,5,3,3,5,5,4,3,4,4,3,3,5,4,3,3,3,4,4,4,123,
71,86164238,Schubert_D960_mv3_8bars_4_10.wav,2,2.0,6.0,2.0,5,4,2,6,6,5,3,4,3,5,5,4,5,3,5,3,3,5,4,3,3,5,5,4,137,
71,86164243,Schubert_D960_mv3_8bars_6_28.wav,7,2.0,7.0,7.0,6,6,1,7,7,1,6,6,1,4,7,7,7,2,7,4,1,7,6,2,7,7,7,7,126,
121,86164319,Schubert_D960_mv3_8bars_0_07.wav,6,6.0,2.0,6.0,6,2,2,5,2,5,2,2,5,5,2,3,3,3,5,3,4,3,2,4,4,4,4,3,45,
121,86164332,Schubert_D960_mv3_16bars_8_07.wav,2,6.0,2.0,2.0,6,2,2,3,2,6,3,2,4,6,2,3,3,3,5,3,4,3,2,3,4,4,4,2,45,
121,86164337,Schubert_D960_mv3_16bars_12_18.wav,5,6.0,3.0,5.0,6,2,2,5,2,6,2,2,5,5,2,2,2,3,2,3,4,2,2,4,4,4,4,2,46,
121,86164341,Schubert_D960_mv3_8bars_8_19.wav,5,3.0,4.0,5.0,5,5,5,3,3,3,5,2,4,5,4,4,4,3,5,3,4,4,3,3,4,4,4,4,46,
121,86164343,Schubert_D960_mv3_16bars_Score_18.wav,5,2.0,4.0,5.0,5,5,5,3,3,2,5,2,2,6,4,4,4,2,5,3,4,3,2,3,4,4,4,3,45,
121,86164348,Schubert_D960_mv3_8bars_2_18.wav,5,6.0,2.0,5.0,6,2,2,5,2,6,2,2,6,6,2,2,2,3,2,2,4,2,2,4,4,4,4,2,44,
121,86164353,Schubert_D960_mv3_16bars_4_19.wav,2,3.0,3.0,2.0,6,5,5,2,3,5,3,2,2,6,3,3,3,2,6,3,4,3,2,4,4,4,4,3,44,
121,86164355,Schubert_D960_mv3_8bars_2_36.wav,2,2.0,2.0,2.0,6,5,5,2,3,2,5,2,4,6,3,3,3,3,3,3,4,3,2,4,4,4,4,3,43,
121,86164357,Schubert_D960_mv3_8bars_1_13.wav,2,6.0,2.0,2.0,6,2,2,6,2,6,2,2,6,6,2,2,2,2,2,3,5,2,2,3,4,4,4,2,45,
121,86164359,Schubert_D960_mv3_8bars_3_06.wav,6,2.0,0.0,5.0,6,5,5,3,4,2,5,2,2,5,4,5,5,2,2,2,4,4,2,4,4,4,4,4,45,
121,86164361,Schubert_D960_mv3_8bars_12_15.wav,2,6.0,2.0,2.0,4,2,2,5,2,6,2,2,6,5,3,2,2,3,3,3,4,2,2,4,4,4,4,2,43,
121,86164363,Schubert_D960_mv3_8bars_3_15.wav,5,2.0,0.0,5.0,6,6,6,4,4,2,6,2,4,6,4,6,6,2,3,3,4,5,2,4,4,4,4,5,45,
121,86164366,Schubert_D960_mv3_8bars_6_12.wav,2,6.0,2.0,2.0,6,2,2,6,2,6,2,2,6,6,2,2,3,3,3,3,4,3,2,3,4,4,4,3,43,
121,86164369,Schubert_D960_mv3_8bars_0_23.wav,3,2.0,4.0,3.0,6,6,6,4,4,2,5,2,2,5,5,5,4,3,5,3,4,5,2,4,4,4,4,5,45,
121,86164371,Schubert_D960_mv3_8bars_5_12.wav,2,6.0,2.0,2.0,6,2,3,3,3,3,3,3,3,5,3,4,4,3,3,3,4,3,2,4,4,4,4,3,45,
121,86164373,Schubert_D960_mv3_8bars_9_35.wav,6,2.0,4.0,5.0,6,4,4,4,4,3,4,2,3,5,4,5,4,3,3,3,4,4,2,4,4,4,4,4,45,
121,86164376,Schubert_D960_mv3_8bars_0_25.wav,6,2.0,4.0,5.0,5,5,5,4,4,3,5,2,4,5,5,5,5,3,3,3,4,5,2,4,4,4,4,5,45,
121,86164379,Schubert_D960_mv3_8bars_Score_06.wav,2,2.0,2.0,2.0,6,6,6,3,4,3,5,2,2,6,4,4,4,2,2,3,4,3,2,4,4,4,4,3,44,
121,86164381,Schubert_D960_mv3_8bars_7_01.wav,2,6.0,2.0,2.0,6,2,2,2,2,6,2,2,4,6,2,3,3,3,3,3,4,3,2,4,4,4,4,3,45,
121,86164383,Schubert_D960_mv3_8bars_10_15.wav,5,2.0,3.0,5.0,5,3,5,3,3,3,5,2,2,6,4,4,4,2,2,3,4,3,2,4,4,4,4,3,54,
121,86164385,Schubert_D960_mv3_8bars_6_34.wav,2,6.0,2.0,2.0,6,2,2,6,2,6,2,2,6,5,2,2,2,3,2,3,5,2,2,4,4,4,4,2,45,
121,86164387,Schubert_D960_mv3_8bars_5_34.wav,2,2.0,4.0,2.0,6,6,6,3,3,2,6,2,3,5,4,4,4,3,3,3,4,4,2,4,4,4,4,4,44,
121,86164389,Schubert_D960_mv3_8bars_12_25.wav,2,6.0,3.0,3.0,4,2,2,5,2,5,2,2,5,5,3,3,3,4,3,3,5,3,2,4,4,4,4,3,43,
121,86164390,Schubert_D960_mv3_8bars_4_20.wav,2,2.0,2.0,2.0,6,2,6,3,3,3,3,2,4,5,3,4,4,3,3,3,4,3,2,4,4,4,4,3,43,
121,86164391,Schubert_D960_mv3_8bars_8_24.wav,5,2.0,0.0,5.0,6,6,6,4,4,2,6,2,2,5,5,5,4,4,5,3,4,5,2,4,4,4,4,5,45,
121,86164392,Schubert_D960_mv2_16bars_7_04.wav,2,6.0,2.0,2.0,5,2,2,5,2,6,2,2,6,6,2,2,2,3,3,3,5,3,2,3,4,3,3,2,55,
121,86164393,Schubert_D960_mv3_8bars_3_33.wav,6,2.0,6.0,6.0,6,4,5,3,4,2,6,2,4,5,5,5,5,3,5,3,4,5,2,4,4,4,4,5,46,
121,86164395,Schubert_D960_mv3_8bars_4_09.wav,2,2.0,3.0,2.0,6,4,5,3,4,4,4,2,4,6,3,3,4,3,5,3,4,3,2,4,4,4,4,3,45,
121,86164396,Schubert_D960_mv3_8bars_7_08.wav,3,2.0,3.0,2.0,6,6,6,4,4,2,6,2,4,5,5,5,5,3,5,4,4,5,2,4,4,4,4,5,45,
121,86164397,Schubert_D960_mv3_8bars_9_32.wav,2,2.0,2.0,2.0,6,6,6,3,3,2,6,2,2,6,4,4,4,3,3,3,4,4,2,4,4,4,4,4,45,
121,86164399,Schubert_D960_mv3_8bars_8_11.wav,6,2.0,6.0,6.0,6,6,6,4,4,2,6,2,4,6,6,6,6,2,6,2,4,5,2,3,4,4,4,5,39,
121,86164400,Schubert_D960_mv3_8bars_5_06.wav,2,2.0,2.0,2.0,6,6,6,2,3,2,6,2,2,6,5,4,4,2,3,3,4,4,2,4,4,4,4,4,45,
121,86164401,Schubert_D960_mv3_8bars_7_25.wav,6,2.0,4.0,6.0,6,6,6,3,3,2,6,2,2,6,5,5,4,4,5,3,4,5,3,4,4,4,4,5,45,
121,86164402,Schubert_D960_mv3_8bars_7_14.wav,5,2.0,3.0,5.0,6,6,6,3,3,2,6,2,2,6,5,5,5,3,5,3,4,4,2,4,4,4,4,5,44,
121,86164404,Schubert_D960_mv3_8bars_2_35.wav,2,2.0,4.0,2.0,6,6,6,2,3,2,6,2,2,6,4,4,4,2,5,3,4,4,2,4,4,4,4,4,45,
121,86164405,Schubert_D960_mv3_16bars_3_18.wav,6,2.0,2.0,6.0,6,6,6,2,3,2,6,2,2,6,5,5,5,2,6,3,4,5,2,3,4,4,4,5,44,
121,86164406,Schubert_D960_mv2_16bars_4_06.wav,2,6.0,2.0,2.0,6,2,2,6,2,6,2,2,6,6,2,2,2,4,2,3,5,2,2,3,3,3,3,1,62,
121,86164407,Schubert_D960_mv3_16bars_6_08.wav,5,2.0,3.0,5.0,6,6,5,3,3,3,5,3,4,5,3,4,4,3,5,3,4,4,2,4,4,4,4,4,45,
121,86164408,Schubert_D960_mv3_16bars_4_18.wav,3,2.0,3.0,3.0,6,6,6,2,3,2,5,2,2,5,3,3,3,2,2,2,4,2,2,4,4,4,4,2,44,
71,86164411,Schubert_D960_mv3_8bars_9_31.wav,2,2.0,6.0,6.0,5,5,7,1,7,3,6,4,2,4,6,6,6,3,6,4,2,6,5,5,6,6,6,6,131,
71,86164413,Schubert_D960_mv3_8bars_12_28.wav,2,2.0,6.0,6.0,5,5,2,6,6,3,5,5,3,5,5,5,6,3,6,4,2,6,5,5,6,5,6,5,120,
71,86164415,Schubert_D960_mv3_8bars_7_30.wav,5,2.0,6.0,6.0,5,5,2,6,4,2,5,4,2,4,5,6,6,3,6,4,2,6,5,5,5,6,6,5,127,
71,86164417,Schubert_D960_mv3_8bars_2_09.wav,3,4.0,3.0,4.0,4,4,3,5,4,4,4,4,3,3,4,5,5,4,4,5,4,4,4,5,5,5,5,5,148,
71,86164419,Schubert_D960_mv3_8bars_12_31.wav,5,5.0,3.0,3.0,3,3,2,6,6,5,3,3,5,3,3,3,4,4,2,3,5,3,3,3,3,3,4,4,115,
71,86164421,Schubert_D960_mv2_8bars_12_15.wav,5,4.0,3.0,6.0,2,5,2,6,5,4,4,5,5,3,3,4,4,6,3,5,5,4,5,6,5,4,5,5,140,
71,86164424,Schubert_D960_mv3_8bars_1_34.wav,2,3.0,4.0,4.0,4,4,2,6,6,3,5,4,3,4,4,5,6,4,5,4,3,5,5,4,5,5,5,5,142,
71,86164426,Schubert_D960_mv3_16bars_3_08.wav,6,1.0,7.0,7.0,7,7,7,1,7,1,7,6,1,4,7,7,7,1,7,3,1,7,4,5,6,7,7,7,110,
71,86164434,Schubert_D960_mv3_8bars_4_28.wav,6,2.0,7.0,7.0,7,7,1,7,7,1,4,5,1,5,7,7,7,2,7,4,1,7,5,4,6,7,7,7,117,
71,86164437,Schubert_D960_mv3_16bars_2_18.wav,2,2.0,6.0,4.0,5,4,6,2,3,3,4,4,3,5,5,5,6,3,5,4,2,5,5,3,5,6,6,6,141,
71,86164441,Schubert_D960_mv2_16bars_6_06.wav,3,4.0,3.0,3.0,3,4,1,7,5,5,3,4,5,3,4,4,5,4,4,5,4,4,5,4,4,4,5,5,160,
71,86164447,Schubert_D960_mv3_16bars_Score_12.wav,6,2.0,2.0,7.0,5,6,2,6,5,5,4,5,5,5,5,5,5,4,6,4,3,6,5,3,5,6,6,5,153,
70,86164512,Schubert_D960_mv3_8bars_5_16.wav,2,6.0,2.0,2.0,5,2,4,3,5,5,2,2,5,5,2,2,5,3,2,3,5,2,2,2,3,4,4,2,40,
70,86164514,Schubert_D960_mv3_8bars_8_35.wav,6,2.0,0.0,6.0,5,4,2,5,2,3,3,2,5,5,3,6,3,3,5,3,4,6,2,3,3,5,4,3,45,
70,86164516,Schubert_D960_mv3_8bars_8_23.wav,6,2.0,2.0,6.0,5,6,3,5,3,5,3,2,5,5,3,5,4,3,5,3,2,6,3,3,3,5,6,6,40,
70,86164519,Schubert_D960_mv2_8bars_12_17.wav,6,3.0,3.0,6.0,3,3,2,5,3,3,4,6,5,3,3,3,6,6,3,6,5,3,6,5,5,3,3,5,95,
70,86164524,Schubert_D960_mv2_16bars_7_08.wav,7,1.0,1.0,7.0,4,4,5,4,2,2,6,5,3,2,6,6,5,6,6,4,2,6,6,6,6,4,6,7,100,
70,86164530,Schubert_D960_mv3_8bars_9_34.wav,3,4.0,3.0,5.0,5,3,3,5,2,5,3,3,5,4,3,6,3,3,5,3,5,5,3,3,4,5,5,5,40,
70,86164536,Schubert_D960_mv3_16bars_3_01.wav,6,2.0,2.0,6.0,4,4,5,3,3,3,5,2,3,5,6,5,3,2,5,3,3,6,2,3,3,6,5,6,45,
70,86164542,Schubert_D960_mv2_16bars_2_01.wav,5,5.0,2.0,3.0,3,3,3,5,2,5,3,5,5,5,3,3,3,6,4,5,2,4,6,6,5,4,5,6,95,
70,86164549,Schubert_D960_mv2_8bars_12_07.wav,5,6.0,2.0,3.0,3,2,3,5,2,3,3,4,4,4,3,3,5,4,3,3,5,2,5,5,4,3,3,3,60,
70,86164555,Schubert_D960_mv3_8bars_8_34.wav,5,3.0,3.0,5.0,5,4,6,3,2,3,5,3,5,4,3,4,6,4,4,4,3,4,4,5,5,5,6,5,40,
70,86164564,Schubert_D960_mv3_8bars_2_12.wav,5,5.0,3.0,5.0,4,3,3,5,2,5,3,3,5,5,3,3,4,4,3,3,5,4,3,3,3,5,4,6,40,
70,86164569,Schubert_D960_mv3_8bars_9_14.wav,5,6.0,2.0,2.0,5,5,5,3,2,5,5,3,5,5,6,5,4,4,5,3,2,5,3,4,3,6,6,6,40,
70,86164572,Schubert_D960_mv3_8bars_12_29.wav,6,2.0,0.0,6.0,4,4,3,5,2,4,4,3,5,5,3,3,5,3,4,3,3,5,3,3,3,3,5,5,40,
70,86164574,Schubert_D960_mv3_8bars_1_35.wav,5,6.0,2.0,3.0,5,3,3,5,3,3,4,3,5,5,3,3,5,4,5,3,3,5,3,3,3,4,4,5,40,
70,86164575,Schubert_D960_mv3_8bars_4_26.wav,5,6.0,2.0,5.0,5,2,3,5,3,5,3,3,5,5,3,2,5,4,2,3,6,2,3,3,5,3,3,3,40,
70,86164576,Schubert_D960_mv2_16bars_7_06.wav,5,3.0,3.0,5.0,4,3,2,5,2,6,2,5,6,4,2,3,3,3,3,4,6,3,5,3,5,2,3,2,80,
70,86164577,Schubert_D960_mv3_8bars_6_31.wav,6,3.0,3.0,6.0,5,4,3,5,2,5,3,3,5,5,3,3,3,3,3,3,5,3,3,3,3,3,4,3,40,
70,86164578,Schubert_D960_mv3_8bars_5_35.wav,4,3.0,3.0,5.0,5,4,6,3,5,3,6,3,2,2,6,5,4,4,3,3,3,4,3,4,4,6,6,6,40,
70,86164579,Schubert_D960_mv3_8bars_8_27.wav,3,6.0,2.0,3.0,4,3,4,3,3,5,3,2,5,5,3,3,5,3,3,3,4,4,3,3,4,5,4,5,40,
70,86164581,Schubert_D960_mv3_8bars_2_04.wav,4,6.0,3.0,3.0,5,2,3,5,2,5,3,2,5,5,2,3,3,3,3,4,2,3,3,3,3,3,3,3,40,
70,86164582,Schubert_D960_mv3_8bars_2_06.wav,5,3.0,5.0,5.0,5,4,3,3,4,3,4,3,5,5,4,4,5,4,4,3,3,5,2,3,3,4,4,4,40,
70,86164584,Schubert_D960_mv3_8bars_6_37.wav,5,5.0,3.0,6.0,5,3,2,5,2,5,3,2,5,6,3,3,2,3,5,2,5,3,2,2,3,3,4,2,60,
70,86164586,Schubert_D960_mv3_8bars_6_20.wav,4,6.0,2.0,4.0,5,3,2,5,2,4,5,2,5,5,2,3,2,3,3,3,5,3,3,3,3,5,5,5,40,
70,86164588,Schubert_D960_mv3_8bars_Score_19.wav,2,4.0,2.0,2.0,5,2,4,3,5,3,5,3,2,2,4,4,6,4,4,5,2,4,3,3,3,6,6,6,40,
70,86164626,Schubert_D960_mv3_8bars_5_37.wav,5,6.0,2.0,2.0,5,3,4,5,5,3,3,2,5,5,4,3,5,3,4,3,2,4,2,3,3,6,6,4,50,
70,86164627,Schubert_D960_mv3_8bars_2_23.wav,3,6.0,2.0,2.0,5,2,3,5,2,5,2,2,5,5,2,2,3,4,2,3,6,2,2,3,3,2,3,2,40,
70,86164628,Schubert_D960_mv2_16bars_5_01.wav,5,6.0,2.0,5.0,4,2,2,5,2,6,2,6,5,5,2,2,3,6,3,6,6,2,6,5,4,2,2,2,90,
70,86164629,Schubert_D960_mv3_8bars_10_20.wav,3,4.0,2.0,3.0,5,3,4,5,2,5,3,3,5,5,3,2,3,4,3,3,5,3,5,5,4,3,4,3,45,
70,86164630,Schubert_D960_mv3_8bars_6_08.wav,5,6.0,2.0,3.0,5,3,3,5,2,5,2,2,5,5,2,2,3,3,3,3,5,3,2,3,3,3,4,2,40,
70,86164632,Schubert_D960_mv3_8bars_3_31.wav,6,2.0,0.0,6.0,5,5,3,4,2,5,3,3,5,5,3,3,2,2,4,3,5,5,2,3,3,5,6,5,40,
70,86164633,Schubert_D960_mv3_8bars_5_19.wav,2,6.0,2.0,2.0,5,3,3,4,3,3,5,3,5,5,6,5,6,3,5,3,2,5,2,3,3,6,5,6,40,
70,86164635,Schubert_D960_mv3_8bars_3_30.wav,6,3.0,3.0,6.0,5,5,3,5,2,5,2,3,5,5,3,4,3,3,5,3,3,4,3,3,3,5,5,5,40,
70,86164637,Schubert_D960_mv3_8bars_Score_08.wav,4,5.0,3.0,3.0,5,4,4,4,5,3,3,2,5,5,3,3,3,3,3,3,5,3,3,3,3,3,4,3,40,
70,86164641,Schubert_D960_mv3_8bars_3_16.wav,6,2.0,3.0,6.0,5,5,5,3,3,3,5,2,6,5,5,6,3,3,5,3,5,5,3,3,3,5,5,5,40,
97,86164653,Schubert_D960_mv3_8bars_3_14.wav,1,4.0,2.0,7.0,5,3,3,3,5,5,2,2,5,6,3,3,3,4,2,2,6,2,2,5,3,2,3,3,56,
97,86164656,Schubert_D960_mv3_8bars_2_13.wav,3,6.0,5.0,6.0,4,3,3,4,5,3,5,3,5,5,5,5,5,4,1,1,2,5,3,5,5,5,5,5,49,
97,86164658,Schubert_D960_mv3_8bars_10_03.wav,6,5.0,7.0,7.0,5,3,2,5,2,2,5,4,6,6,6,5,5,3,1,1,3,5,4,3,5,3,6,5,60,
97,86164660,Schubert_D960_mv3_8bars_Score_14.wav,1,1.0,4.0,4.0,7,7,7,1,1,1,7,4,1,1,7,5,7,4,7,7,1,6,4,4,4,7,7,6,57,
97,86164661,Schubert_D960_mv3_8bars_0_29.wav,6,5.0,6.0,6.0,5,3,3,5,3,2,5,4,6,6,6,5,6,1,2,1,2,6,4,2,5,6,6,5,48,
70,86164668,Schubert_D960_mv3_8bars_12_21.wav,5,3.0,3.0,5.0,5,2,3,5,3,5,4,3,5,3,3,4,5,4,3,4,3,5,5,5,5,3,4,6,40,
70,86164672,Schubert_D960_mv3_8bars_9_16.wav,5,5.0,3.0,5.0,5,3,3,5,5,5,3,2,5,5,3,3,3,3,3,3,5,5,2,3,3,3,4,5,40,
97,86164673,Schubert_D960_mv3_16bars_6_01.wav,2,2.0,6.0,2.0,4,2,2,6,2,2,5,4,3,3,5,5,6,2,2,2,2,5,4,4,5,3,6,5,65,
97,86164674,Schubert_D960_mv3_8bars_12_06.wav,3,7.0,1.0,5.0,3,3,2,3,5,4,3,5,6,6,1,1,5,4,3,2,7,2,5,5,3,2,2,2,55,
97,86164675,Schubert_D960_mv3_16bars_6_18.wav,2,3.0,1.0,6.0,2,3,1,7,1,3,5,4,6,6,3,3,5,4,3,3,5,3,5,5,3,3,2,3,46,
97,86164677,Schubert_D960_mv3_8bars_3_24.wav,5,6.0,2.0,3.0,6,2,5,3,5,5,5,6,3,5,3,4,3,4,2,2,3,5,6,5,5,3,3,4,62,
70,86164678,Schubert_D960_mv3_8bars_6_07.wav,5,4.0,3.0,4.0,5,3,3,4,3,5,3,3,5,5,3,5,3,3,4,3,3,5,3,3,4,5,5,6,40,
70,86164679,Schubert_D960_mv3_8bars_8_37.wav,5,3.0,3.0,4.0,5,3,4,5,3,5,3,3,5,5,3,3,3,4,3,3,5,3,3,3,4,3,4,5,50,
97,86164680,Schubert_D960_mv3_8bars_8_31.wav,2,2.0,2.0,3.0,6,5,6,2,5,2,6,4,2,2,3,4,6,4,5,6,2,4,6,7,6,4,4,5,46,
97,86164682,Schubert_D960_mv3_8bars_0_22.wav,6,3.0,7.0,7.0,2,3,4,6,3,2,7,6,2,1,3,5,6,4,2,6,1,5,7,7,6,6,5,5,55,
70,86164683,Schubert_D960_mv2_16bars_2_08.wav,5,4.0,3.0,3.0,4,3,3,5,2,6,2,6,6,2,2,2,3,6,3,4,6,2,6,6,5,3,3,2,100,
97,86164685,Schubert_D960_mv3_8bars_12_20.wav,2,1.0,4.0,2.0,3,2,3,4,5,3,7,6,2,2,5,4,6,4,6,6,2,5,6,4,6,5,5,5,64,
97,86164687,Schubert_D960_mv3_8bars_2_31.wav,3,5.0,4.0,6.0,5,4,5,2,5,2,5,5,5,2,3,4,6,4,3,2,2,4,5,4,5,5,5,5,61,
97,86164689,Schubert_D960_mv3_8bars_1_06.wav,2,1.0,5.0,4.0,6,5,5,2,6,3,5,3,5,5,7,5,5,4,6,2,2,5,2,3,5,5,7,6,69,
70,86164690,Schubert_D960_mv3_8bars_3_25.wav,5,3.0,3.0,4.0,5,2,4,4,3,5,3,5,5,4,3,5,3,3,3,3,5,5,6,5,5,3,4,5,40,
97,86164694,Schubert_D960_mv3_16bars_8_12.wav,6,3.0,5.0,6.0,5,2,6,2,5,3,5,5,3,2,4,5,5,3,2,2,2,5,4,3,6,5,4,5,49,
70,86164697,Schubert_D960_mv3_8bars_7_19.wav,5,3.0,0.0,5.0,5,5,4,4,5,5,3,3,5,5,3,5,3,3,4,3,5,5,3,5,4,4,5,5,40,
97,86164699,Schubert_D960_mv3_8bars_10_22.wav,5,6.0,5.0,3.0,5,2,6,2,5,5,5,4,3,3,4,5,5,5,5,6,3,5,4,5,5,5,6,6,47,
97,86164700,Schubert_D960_mv3_8bars_2_34.wav,3,2.0,3.0,4.0,5,3,6,1,6,3,6,5,2,2,2,4,6,4,5,2,3,4,4,6,5,5,5,5,49,
70,86164701,Schubert_D960_mv2_16bars_9_08.wav,5,3.0,3.0,5.0,5,3,3,5,4,5,3,6,5,3,3,3,3,6,3,5,3,4,6,6,6,3,3,3,95,
97,86164702,Schubert_D960_mv3_16bars_4_01.wav,6,5.0,6.0,6.0,3,2,3,4,5,3,5,5,5,5,5,4,5,2,2,2,3,5,6,5,5,6,6,5,60,
97,86164703,Schubert_D960_mv3_8bars_6_33.wav,5,7.0,1.0,6.0,2,2,2,4,5,7,2,5,6,6,2,2,3,5,2,2,6,2,5,3,3,2,3,2,47,
70,86164704,Schubert_D960_mv3_8bars_7_09.wav,3,5.0,3.0,3.0,4,4,3,5,3,5,3,3,5,5,3,4,3,3,3,3,4,5,3,3,3,5,6,5,40,
97,86164705,Schubert_D960_mv3_8bars_10_32.wav,5,6.0,3.0,6.0,5,4,6,1,5,2,7,4,6,6,5,5,5,2,2,2,3,5,3,3,6,5,6,5,54,
